Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost,Profit Margin %,Order Year,Order Month,Order Quarter,Order Weekday,Factory,Factory Latitude,Factory Longitude,Customer Latitude,Customer Longitude,Distance to Lot's O' Nuts (KM),Distance to Wicked Choccy's (KM),Distance to Sugar Shack (KM),Distance to Secret Factory (KM),Distance to The Other Factory (KM),Nearest Factory,Nearest Factory Distance KM,Reallocation Needed
2093,CA-2022-152681-CHO-MIL-31000,2024-01-17,2027-07-15,Standard Class,152681,Canada,Montreal,Quebec,H1A,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,64.92307692307692,2024,1,1,Wednesday,Wicked Choccy's,32.076176,-81.088371,45.6753,-73.5016,3545.59,1646.72,1737.97,1449.75,1816.66,Secret Factory,1449.75,True
2094,US-2022-141250-CHO-NUT-13000,2024-01-19,2027-07-16,Standard Class,141250,United States,Texas City,Texas,77590,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,71.34670487106017,2024,1,1,Friday,Lot's O' Nuts,32.881893,-111.768036,29.397,-94.9203,1647.59,1354.07,2084.6,1396.2,787.89,The Other Factory,787.89,True
2095,US-2022-141250-CHO-TRI-54000,2024-01-19,2027-07-16,Standard Class,141250,United States,Texas City,Texas,77590,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,65.33333333333334,2024,1,1,Friday,Wicked Choccy's,32.076176,-81.088371,29.397,-94.9203,1647.59,1354.07,2084.6,1396.2,787.89,The Other Factory,787.89,True
2096,CA-2022-115238-CHO-FUD-51000,2024-01-21,2027-07-17,Standard Class,115238,Canada,Toronto,Ontario,M7A,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,66.66666666666666,2024,1,1,Sunday,Lot's O' Nuts,32.881893,-111.768036,43.6641,-79.3889,3045.68,1297.04,1387.29,947.26,1313.22,Secret Factory,947.26,True
2097,CA-2022-115238-CHO-MIL-31000,2024-01-21,2027-07-17,Standard Class,115238,Canada,Toronto,Ontario,M7A,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,64.92307692307692,2024,1,1,Sunday,Wicked Choccy's,32.076176,-81.088371,43.6641,-79.3889,3045.68,1297.04,1387.29,947.26,1313.22,Secret Factory,947.26,True
2098,CA-2022-115238-CHO-TRI-54000,2024-01-21,2027-07-17,Standard Class,115238,Canada,Toronto,Ontario,M7A,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,65.33333333333333,2024,1,1,Sunday,Wicked Choccy's,32.076176,-81.088371,43.6641,-79.3889,3045.68,1297.04,1387.29,947.26,1313.22,Secret Factory,947.26,True
2099,CA-2022-115238-CHO-FUD-51000,2024-01-21,2027-07-17,Standard Class,115238,Canada,Toronto,Ontario,M7A,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,66.66666666666666,2024,1,1,Sunday,Lot's O' Nuts,32.881893,-111.768036,43.6641,-79.3889,3045.68,1297.04,1387.29,947.26,1313.22,Secret Factory,947.26,True
2100,CA-2022-115238-CHO-MIL-31000,2024-01-21,2027-07-17,Standard Class,115238,Canada,Toronto,Ontario,M7A,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,32.5,10,21.1,11.4,64.92307692307693,2024,1,1,Sunday,Wicked Choccy's,32.076176,-81.088371,43.6641,-79.3889,3045.68,1297.04,1387.29,947.26,1313.22,Secret Factory,947.26,True
2101,US-2022-119214-CHO-FUD-51000,2024-01-23,2027-07-20,Standard Class,119214,United States,Bozeman,Montana,59715,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,66.66666666666666,2024,1,1,Tuesday,Lot's O' Nuts,32.881893,-111.768036,45.6693,-111.0431,1423.25,2975.67,1159.66,1710.24,2125.43,Sugar Shack,1159.66,True
2102,US-2022-119214-CHO-SCR-58000,2024-01-23,2027-07-20,Standard Class,119214,United States,Bozeman,Montana,59715,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,69.44444444444444,2024,1,1,Tuesday,Lot's O' Nuts,32.881893,-111.768036,45.6693,-111.0431,1423.25,2975.67,1159.66,1710.24,2125.43,Sugar Shack,1159.66,True
2103,US-2022-128958-CHO-TRI-54000,2024-01-24,2027-07-21,Standard Class,128958,United States,West Palm Beach,Florida,33407,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,65.33333333333333,2024,1,1,Wednesday,Wicked Choccy's,32.076176,-81.088371,26.7492,-80.0725,3120.5,600.44,2756.67,1895.06,1324.14,Wicked Choccy's,600.44,False
2104,US-2022-109603-CHO-TRI-54000,2024-01-26,2027-07-25,Standard Class,109603,United States,Moreno Valley,California,92553,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,30.0,8,19.6,10.4,65.33333333333334,2024,1,1,Friday,Wicked Choccy's,32.076176,-81.088371,33.9157,-117.2351,520.3,3359.92,2355.16,2479.89,2493.73,Lot's O' Nuts,520.3,True
2105,US-2022-168746-CHO-MIL-31000,2024-01-27,2027-07-22,Second Class,168746,United States,Cleveland,Ohio,44105,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,64.92307692307692,2024,1,1,Saturday,Wicked Choccy's,32.076176,-81.088371,41.4509,-81.619,2819.12,1043.49,1364.24,745.32,1012.65,Secret Factory,745.32,True
2106,US-2022-164777-CHO-TRI-54000,2024-01-27,2027-07-22,First Class,164777,United States,Los Angeles,California,90036,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,65.33333333333333,2024,1,1,Saturday,Wicked Choccy's,32.076176,-81.088371,34.0699,-118.3492,624.41,3459.88,2411.58,2563.41,2591.44,Lot's O' Nuts,624.41,True
2107,US-2022-168746-CHO-MIL-31000,2024-01-27,2027-07-22,Second Class,168746,United States,Cleveland,Ohio,44105,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,64.92307692307692,2024,1,1,Saturday,Wicked Choccy's,32.076176,-81.088371,41.4509,-81.619,2819.12,1043.49,1364.24,745.32,1012.65,Secret Factory,745.32,True
2108,US-2022-168746-CHO-MIL-31000,2024-01-27,2027-07-22,Second Class,168746,United States,Cleveland,Ohio,44105,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,64.92307692307692,2024,1,1,Saturday,Wicked Choccy's,32.076176,-81.088371,41.4509,-81.619,2819.12,1043.49,1364.24,745.32,1012.65,Secret Factory,745.32,True
2109,US-2022-116638-CHO-FUD-51000,2024-01-28,2027-07-24,Second Class,116638,United States,Concord,North Carolina,28027,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,46.8,13,31.2,15.6,66.66666666666667,2024,1,1,Sunday,Lot's O' Nuts,32.881893,-111.768036,35.4141,-80.6162,2868.66,373.72,1906.42,1094.65,849.64,Wicked Choccy's,373.72,True
2110,US-2022-121797-CHO-MIL-31000,2024-01-30,2027-07-30,Standard Class,121797,United States,Los Angeles,California,90049,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,64.92307692307692,2024,1,1,Tuesday,Wicked Choccy's,32.076176,-81.088371,34.066,-118.474,635.64,3471.34,2419.75,2573.86,2602.82,Lot's O' Nuts,635.64,True
2111,US-2022-145401-CHO-SCR-58000,2024-01-30,2027-07-28,Standard Class,145401,United States,Houston,Texas,77070,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,21.6,6,15.0,6.6,69.44444444444444,2024,1,1,Tuesday,Lot's O' Nuts,32.881893,-111.768036,29.9781,-95.5803,1567.76,1399.31,2017.84,1352.54,776.23,The Other Factory,776.23,True
2112,US-2022-121797-CHO-TRI-54000,2024-01-30,2027-07-30,Standard Class,121797,United States,Los Angeles,California,90049,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,65.33333333333333,2024,1,1,Tuesday,Wicked Choccy's,32.076176,-81.088371,34.066,-118.474,635.64,3471.34,2419.75,2573.86,2602.82,Lot's O' Nuts,635.64,True
2113,US-2022-149587-CHO-MIL-31000,2024-01-31,2027-07-29,Second Class,149587,United States,Minneapolis,Minnesota,55407,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,64.92307692307693,2024,1,1,Wednesday,Wicked Choccy's,32.076176,-81.088371,44.9378,-93.2545,2079.95,1775.01,418.57,445.18,1126.92,Sugar Shack,418.57,True
2114,US-2022-149587-CHO-TRI-54000,2024-01-31,2027-07-29,Second Class,149587,United States,Minneapolis,Minnesota,55407,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,65.33333333333334,2024,1,1,Wednesday,Wicked Choccy's,32.076176,-81.088371,44.9378,-93.2545,2079.95,1775.01,418.57,445.18,1126.92,Sugar Shack,418.57,True
2115,US-2022-149587-CHO-TRI-54000,2024-01-31,2027-07-29,Second Class,149587,United States,Minneapolis,Minnesota,55407,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,65.33333333333334,2024,1,1,Wednesday,Wicked Choccy's,32.076176,-81.088371,44.9378,-93.2545,2079.95,1775.01,418.57,445.18,1126.92,Sugar Shack,418.57,True
2116,US-2022-127327-CHO-TRI-54000,2024-02-03,2027-07-31,Standard Class,127327,United States,Rome,New York,13440,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,65.33333333333334,2024,2,1,Saturday,Wicked Choccy's,32.076176,-81.088371,43.2193,-75.4498,3350.37,1333.97,1694.32,1256.27,1538.69,Secret Factory,1256.27,True
2117,US-2022-140921-CHO-TRI-54000,2024-02-03,2027-07-29,First Class,140921,United States,Omaha,Nebraska,68104,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,65.33333333333334,2024,2,1,Saturday,Wicked Choccy's,32.076176,-81.088371,41.2919,-95.9999,1678.31,1674.64,759.29,453.74,864.87,Secret Factory,453.74,True
2118,US-2022-157959-CHO-MIL-31000,2024-02-03,2027-07-28,First Class,157959,United States,Los Angeles,California,90008,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,64.92307692307692,2024,2,1,Saturday,Wicked Choccy's,32.076176,-81.088371,34.0116,-118.3411,622.54,3459.92,2415.82,2565.68,2591.92,Lot's O' Nuts,622.54,True
2119,US-2022-132633-CHO-TRI-54000,2024-02-03,2027-07-29,Second Class,132633,United States,Pleasant Grove,Utah,84062,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,65.33333333333333,2024,2,1,Saturday,Wicked Choccy's,32.076176,-81.088371,40.372,-111.7333,832.87,2882.54,1504.37,1778.41,1994.74,Lot's O' Nuts,832.87,True
2120,US-2022-103093-CHO-MIL-31000,2024-02-03,2027-07-31,Standard Class,103093,United States,Columbus,Georgia,31907,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,29.25,9,18.99,10.26,64.92307692307692,2024,2,1,Saturday,Wicked Choccy's,32.076176,-81.088371,32.4779,-84.898,2508.41,360.91,1980.22,1116.5,552.96,Wicked Choccy's,360.91,False
2121,US-2022-140921-CHO-NUT-13000,2024-02-03,2027-07-29,First Class,140921,United States,Omaha,Nebraska,68104,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,71.34670487106017,2024,2,1,Saturday,Lot's O' Nuts,32.881893,-111.768036,41.2919,-95.9999,1678.31,1674.64,759.29,453.74,864.87,Secret Factory,453.74,True
2122,US-2022-156482-CHO-FUD-51000,2024-02-06,2027-08-06,Standard Class,156482,United States,Wilmington,Delaware,19805,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,66.66666666666666,2024,2,1,Tuesday,Lot's O' Nuts,32.881893,-111.768036,39.7434,-75.5827,3306.95,985.75,1885.68,1277.48,1368.63,Wicked Choccy's,985.75,True
2123,US-2022-156482-CHO-MIL-31000,2024-02-06,2027-08-06,Standard Class,156482,United States,Wilmington,Delaware,19805,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,29.25,9,18.99,10.26,64.92307692307692,2024,2,1,Tuesday,Wicked Choccy's,32.076176,-81.088371,39.7434,-75.5827,3306.95,985.75,1885.68,1277.48,1368.63,Wicked Choccy's,985.75,False
2124,US-2022-156482-CHO-SCR-58000,2024-02-06,2027-08-06,Standard Class,156482,United States,Wilmington,Delaware,19805,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,69.44444444444444,2024,2,1,Tuesday,Lot's O' Nuts,32.881893,-111.768036,39.7434,-75.5827,3306.95,985.75,1885.68,1277.48,1368.63,Wicked Choccy's,985.75,True
2125,US-2022-111507-CHO-SCR-58000,2024-02-06,2027-08-06,Standard Class,111507,United States,Bellevue,Washington,98006,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,69.44444444444444,2024,2,1,Tuesday,Lot's O' Nuts,32.881893,-111.768036,47.5614,-122.1552,1851.43,3848.79,1930.32,2576.1,2992.62,Lot's O' Nuts,1851.43,False
2126,US-2022-137064-CHO-TRI-54000,2024-02-06,2027-08-06,Standard Class,137064,United States,Houston,Texas,77070,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,65.33333333333333,2024,2,1,Tuesday,Wicked Choccy's,32.076176,-81.088371,29.9781,-95.5803,1567.76,1399.31,2017.84,1352.54,776.23,The Other Factory,776.23,True
2127,US-2022-104038-CHO-MIL-31000,2024-02-06,2027-08-01,First Class,104038,United States,Suffolk,Virginia,23434,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,64.92307692307693,2024,2,1,Tuesday,Wicked Choccy's,32.076176,-81.088371,36.7304,-76.5931,3221.72,661.57,2036.48,1312.97,1216.87,Wicked Choccy's,661.57,False
2128,US-2022-104038-CHO-SCR-58000,2024-02-06,2027-08-01,First Class,104038,United States,Suffolk,Virginia,23434,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,69.44444444444444,2024,2,1,Tuesday,Lot's O' Nuts,32.881893,-111.768036,36.7304,-76.5931,3221.72,661.57,2036.48,1312.97,1216.87,Wicked Choccy's,661.57,True
2129,US-2022-137064-CHO-TRI-54000,2024-02-06,2027-08-06,Standard Class,137064,United States,Houston,Texas,77070,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,65.33333333333333,2024,2,1,Tuesday,Wicked Choccy's,32.076176,-81.088371,29.9781,-95.5803,1567.76,1399.31,2017.84,1352.54,776.23,The Other Factory,776.23,True
2130,US-2022-137064-CHO-SCR-58000,2024-02-06,2027-08-06,Standard Class,137064,United States,Houston,Texas,77070,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,69.44444444444444,2024,2,1,Tuesday,Lot's O' Nuts,32.881893,-111.768036,29.9781,-95.5803,1567.76,1399.31,2017.84,1352.54,776.23,The Other Factory,776.23,True
2131,US-2022-147529-CHO-NUT-13000,2024-02-07,2027-08-04,Standard Class,147529,United States,Springfield,Virginia,22153,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,71.34670487106017,2024,2,1,Wednesday,Lot's O' Nuts,32.881893,-111.768036,38.7449,-77.237,3161.63,819.35,1843.14,1171.51,1200.31,Wicked Choccy's,819.35,True
2132,US-2022-147529-CHO-NUT-13000,2024-02-07,2027-08-04,Standard Class,147529,United States,Springfield,Virginia,22153,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,71.34670487106017,2024,2,1,Wednesday,Lot's O' Nuts,32.881893,-111.768036,38.7449,-77.237,3161.63,819.35,1843.14,1171.51,1200.31,Wicked Choccy's,819.35,True
2133,US-2022-130491-CHO-TRI-54000,2024-02-08,2027-08-04,First Class,130491,United States,Garden City,Kansas,67846,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,65.33333333333334,2024,2,1,Thursday,Wicked Choccy's,32.076176,-81.088371,37.9769,-100.8621,1137.87,1911.7,1189.59,960.72,1022.78,Secret Factory,960.72,True
2134,US-2022-130491-CHO-NUT-13000,2024-02-08,2027-08-04,First Class,130491,United States,Garden City,Kansas,67846,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,71.34670487106017,2024,2,1,Thursday,Lot's O' Nuts,32.881893,-111.768036,37.9769,-100.8621,1137.87,1911.7,1189.59,960.72,1022.78,Secret Factory,960.72,True
2135,US-2022-130491-CHO-SCR-58000,2024-02-08,2027-08-04,First Class,130491,United States,Garden City,Kansas,67846,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,69.44444444444444,2024,2,1,Thursday,Lot's O' Nuts,32.881893,-111.768036,37.9769,-100.8621,1137.87,1911.7,1189.59,960.72,1022.78,Secret Factory,960.72,True
2136,US-2022-114923-CHO-NUT-13000,2024-02-08,2027-08-06,Standard Class,114923,United States,Columbus,Ohio,43229,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,71.34670487106017,2024,2,1,Thursday,Lot's O' Nuts,32.881893,-111.768036,40.0839,-82.9726,2682.53,906.31,1378.89,656.92,827.2,Secret Factory,656.92,True
2137,US-2022-146038-CHO-SCR-58000,2024-02-09,2027-08-09,Standard Class,146038,United States,Los Angeles,California,90049,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,69.44444444444444,2024,2,1,Friday,Lot's O' Nuts,32.881893,-111.768036,34.066,-118.474,635.64,3471.34,2419.75,2573.86,2602.82,Lot's O' Nuts,635.64,False
2138,US-2022-135391-CHO-NUT-13000,2024-02-09,2027-08-04,Second Class,135391,United States,San Antonio,Texas,78207,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,71.34670487106017,2024,2,1,Friday,Lot's O' Nuts,32.881893,-111.768036,29.4229,-98.526,1316.4,1690.32,2088.58,1517.39,1022.93,The Other Factory,1022.93,True
2139,US-2022-135391-CHO-TRI-54000,2024-02-09,2027-08-04,Second Class,135391,United States,San Antonio,Texas,78207,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,65.33333333333334,2024,2,1,Friday,Wicked Choccy's,32.076176,-81.088371,29.4229,-98.526,1316.4,1690.32,2088.58,1517.39,1022.93,The Other Factory,1022.93,True
2140,US-2022-101007-CHO-TRI-54000,2024-02-09,2027-08-06,Second Class,101007,United States,Dallas,Texas,75220,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,65.33333333333334,2024,2,1,Friday,Wicked Choccy's,32.076176,-81.088371,32.8681,-96.8622,1390.86,1480.98,1696.8,1104.32,682.57,The Other Factory,682.57,True
2141,US-2022-153374-CHO-MIL-31000,2024-02-09,2027-08-06,Second Class,153374,United States,Decatur,Illinois,62521,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,64.92307692307693,2024,2,1,Friday,Wicked Choccy's,32.076176,-81.088371,39.8395,-88.9465,2177.52,1114.98,1086.4,224.9,532.78,Secret Factory,224.9,True
2142,US-2022-101126-CHO-MIL-31000,2024-02-10,2027-08-07,Second Class,101126,United States,Philadelphia,Pennsylvania,19143,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,64.92307692307693,2024,2,1,Saturday,Wicked Choccy's,32.076176,-81.088371,39.9448,-75.2288,3337.89,1020.84,1896.99,1301.96,1404.22,Wicked Choccy's,1020.84,False
2143,US-2022-147662-CHO-NUT-13000,2024-02-14,2027-08-12,Standard Class,147662,United States,Akron,Ohio,44312,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,71.34670487106017,2024,2,1,Wednesday,Lot's O' Nuts,32.881893,-111.768036,41.0334,-81.4385,2826.42,996.49,1404.92,764.17,994.36,Secret Factory,764.17,True
2144,US-2022-147662-CHO-NUT-13000,2024-02-14,2027-08-12,Standard Class,147662,United States,Akron,Ohio,44312,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,71.34670487106017,2024,2,1,Wednesday,Lot's O' Nuts,32.881893,-111.768036,41.0334,-81.4385,2826.42,996.49,1404.92,764.17,994.36,Secret Factory,764.17,True
2145,US-2022-147662-CHO-SCR-58000,2024-02-14,2027-08-12,Standard Class,147662,United States,Akron,Ohio,44312,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,69.44444444444444,2024,2,1,Wednesday,Lot's O' Nuts,32.881893,-111.768036,41.0334,-81.4385,2826.42,996.49,1404.92,764.17,994.36,Secret Factory,764.17,True
2146,US-2022-116876-CHO-NUT-13000,2024-02-14,2027-08-14,Standard Class,116876,United States,Rochester,New York,14609,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,31.41,9,22.41,9.0,71.34670487106017,2024,2,1,Wednesday,Lot's O' Nuts,32.881893,-111.768036,43.174,-77.5637,3180.21,1272.13,1543.36,1085.09,1392.82,Secret Factory,1085.09,True
2147,US-2022-147662-CHO-NUT-13000,2024-02-14,2027-08-12,Standard Class,147662,United States,Akron,Ohio,44312,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,71.34670487106017,2024,2,1,Wednesday,Lot's O' Nuts,32.881893,-111.768036,41.0334,-81.4385,2826.42,996.49,1404.92,764.17,994.36,Secret Factory,764.17,True
2148,US-2022-116876-CHO-MIL-31000,2024-02-14,2027-08-14,Standard Class,116876,United States,Rochester,New York,14609,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,64.92307692307692,2024,2,1,Wednesday,Wicked Choccy's,32.076176,-81.088371,43.174,-77.5637,3180.21,1272.13,1543.36,1085.09,1392.82,Secret Factory,1085.09,True
2149,US-2022-147662-CHO-FUD-51000,2024-02-14,2027-08-12,Standard Class,147662,United States,Akron,Ohio,44312,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,66.66666666666666,2024,2,1,Wednesday,Lot's O' Nuts,32.881893,-111.768036,41.0334,-81.4385,2826.42,996.49,1404.92,764.17,994.36,Secret Factory,764.17,True
2150,US-2022-116092-CHO-TRI-54000,2024-02-15,2027-08-11,Second Class,116092,United States,Los Angeles,California,90004,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,65.33333333333333,2024,2,1,Thursday,Wicked Choccy's,32.076176,-81.088371,34.0762,-118.3029,620.34,3455.56,2408.17,2559.29,2587.12,Lot's O' Nuts,620.34,True
2151,US-2022-116092-CHO-MIL-31000,2024-02-15,2027-08-11,Second Class,116092,United States,Los Angeles,California,90004,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,64.92307692307693,2024,2,1,Thursday,Wicked Choccy's,32.076176,-81.088371,34.0762,-118.3029,620.34,3455.56,2408.17,2559.29,2587.12,Lot's O' Nuts,620.34,True
2152,US-2022-116092-CHO-FUD-51000,2024-02-15,2027-08-11,Second Class,116092,United States,Los Angeles,California,90004,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,66.66666666666666,2024,2,1,Thursday,Lot's O' Nuts,32.881893,-111.768036,34.0762,-118.3029,620.34,3455.56,2408.17,2559.29,2587.12,Lot's O' Nuts,620.34,False
2153,US-2022-116092-CHO-FUD-51000,2024-02-15,2027-08-11,Second Class,116092,United States,Los Angeles,California,90004,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,66.66666666666666,2024,2,1,Thursday,Lot's O' Nuts,32.881893,-111.768036,34.0762,-118.3029,620.34,3455.56,2408.17,2559.29,2587.12,Lot's O' Nuts,620.34,False
2154,US-2022-116092-CHO-SCR-58000,2024-02-15,2027-08-11,Second Class,116092,United States,Los Angeles,California,90004,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,69.44444444444444,2024,2,1,Thursday,Lot's O' Nuts,32.881893,-111.768036,34.0762,-118.3029,620.34,3455.56,2408.17,2559.29,2587.12,Lot's O' Nuts,620.34,False
2155,US-2022-154326-CHO-SCR-58000,2024-02-15,2027-08-12,Standard Class,154326,United States,Kenosha,Wisconsin,53142,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,69.44444444444444,2024,2,1,Thursday,Lot's O' Nuts,32.881893,-111.768036,42.556,-87.8705,2349.86,1309.48,896.04,254.57,846.82,Secret Factory,254.57,True
